dr7objid,asset_id,gz2_class
587739459370549296,129747,Er
587735430151864451,82583,Sb
587729970714378563,40448,SB
587739609701679172,260860,Ser
588017704001273860,217858,Er
587731868556787829,46208,Ei
587741490361204783,150411,Er
587731514229915760,285938,Er
587742013292019915,163242,Er
587729409159201535,36461,Sc
587736783076983181,97543,SB
588017979953774758,229084,Ei
588023668094206050,236274,Ser
587736813136183385,99228,Ec
587742061602734098,167764,Ei
588015510338338971,294062,Ei
588017702920323191,216168,SB
587733080811307091,64430,SB
588017977271713931,225593,SB
587729158444155016,30676,Ei
588017703995572275,217743,Ec
587736753541349560,256554,Ser
587741816786124890,160519,Ei
587732771053633669,62022,Sb
587741725514072223,158991,Sb
587726033336991810,247876,Ei
588011123575357665,268662,Sen
588010878766153774,197988,Sb
587738409254518888,258190,Ei
587732135387398262,51795,Sen
587741727120163001,159535,SB
587725551739600986,9737,SB
587729228762513541,32778,Ei
588017725482139681,222264,Ei
587741532771778710,152234,SB
588010877683630192,197279,Er
587735343729344592,79581,Sc
587729159507148909,31337,Er
588017719570923605,219954,SB
587731513689178220,285048,Sc
587735239570555040,78606,Sb
587728668807397621,248377,Sc
587742774022701164,181374,Ei
587728879270166715,25392,SB
587733429234958457,68551,Sb
587725816405950594,11997,Sc
587742013275111499,162974,Ei
587736584431992905,93590,Sb
587742014345707609,164229,Sb
588018055127892333,232206,Ei
587741600416071832,153850,Er
587742863677063251,183692,Sc
588018089468231778,233290,Ei
587734622707056844,73482,Sc
587733398635741254,66189,Sb
588297865805758558,240654,Ei
588013384347943001,205003,Ei
587729751669735653,37757,Sc
587741531702952135,151379,Ei
588848901530058863,273773,Ec
587738948289232983,116442,Ei
587735430151798907,82580,Ei
587738617564430509,258655,Sd
587738946661253134,258716,Sc
588298661963432041,240664,SB
588015510366847108,295248,SB
587736897960673439,99383,Sb
587739651034775819,134563,Ei
588017991761461398,272201,SB
587742013804838975,163523,Ser
587736585500557511,94245,Sen
587725550658322550,8822,Ec
588016891712438378,207006,Sb
587728308023263339,23046,Er
587741600952156235,154088,Ei
587742550675292313,171968,Er
587736619860951350,95778,Sc
587726100416037027,20496,Sb
587731187801653584,280744,Sc
587739845397119544,145389,Ei
587732482743140452,251959,Ser
587739810484191367,140333,SB
587733398112501969,66097,SB
587738946137882634,114753,Er
587722982292521118,421,Ei
587731514229719173,285933,Ser
587732702313447767,59758,Ei
587736752467476676,96320,Sb
587729772609929391,38372,Ei
588017948829810777,225072,Sb
587726015620120708,15931,Sb
587728948515111023,28473,Er
587739504467640440,129897,SB
587739457764393188,260433,Ser
587742188844286118,169838,Sb
588018089469935828,233316,Sen
587738569237266627,112126,Sc
587738568709308589,258405,SB
587726014552080786,247339,Ser
587725979616018559,13720,Er
588017722261504015,221127,Ei
587741489296703597,149682,SB
587722982823559383,701,SB
587735349091959064,81647,Sb
587736584433762647,93625,Sc
587738569776758922,258447,Er
587739132955721745,120210,Er
587739377235460223,123849,Ser
587741709399949425,156780,Sb
587722983374848227,1328,SB
587742577532797162,176496,Sb
588023047473266872,235656,Sc
588018057259516030,233191,Er
588016840167195063,269302,Ser
587735343716827671,254826,SB
587732581519261885,252331,Ser
587742191511076960,171132,Sc
587739828750254507,143943,Sc
587736920510431540,101262,Sc
587731868562358459,46313,SB
588017111828332665,269599,Sc
587728676859674711,24675,Er
588023669705605132,236975,Sc
587739405715832939,125750,Sc
587729158985679110,31201,Sb
588017605225873516,212478,Sc
588007005263364388,192153,Ei
587725550660485328,8868,SB
588017949891166313,225501,SB
587742014883168314,164824,SB
587734948588224645,76596,Sb
587725075529990387,5504,Ser
588017947750367327,224398,Ei
588017726557323339,222963,Sc
587729157891686605,30099,Sen
588009366936485918,193233,SB
587742012742500433,162402,Er
587741533854236826,153257,Sc
588017110760095817,269561,Ei
587742594157379684,177308,Sc
587742772955971683,180857,Er
588295841779220624,238367,Er
587739706877411525,135445,Ei
587745540518052046,188820,SB
587739303687159835,122685,Ei
587732484895932546,56279,Er
587741724976283810,158803,Sc
588010880381878454,268495,Ec
588017979979726989,229496,SB
587741602035073151,263432,Ec
587722984432992401,1846,Er
587739809961148578,140166,Ser
587742773482487888,181013,SB
587739652111860097,134758,Ei
587725993040347442,14235,Er
587742060555731282,166612,SB
587732702336843812,60121,Ei
587738946667675843,115050,SB
587728309095760005,23430,Er
587742012743286919,162434,SB
588010359065411770,195835,SB
587739407879045365,128686,Er
587733410458108167,67233,Ser
587726015610355853,15801,SB
587729751670128877,37764,Ser
588017703489437738,217614,Ser
587741830193610869,161802,Ec
587728931876765934,27861,Er
588009366935372004,193201,SB
587733608553447699,71768,SB
587734305414578386,287254,Sc
587732482730295609,54106,Sc
587725489986142374,7716,Ei
587731185131520123,276577,Ei
587736547383836891,93260,Sb
587732702326882465,252539,Sd
587742061628817594,168179,Er
587724650327179368,3235,Sb
587739706877542532,135456,Er
587731874463023310,47750,Ei
587731886269333511,47955,Sc
588010877684678804,197291,Sc
588017948285337710,224695,SB
587739608094015619,131576,Sc
587726015075254448,15378,Ec
587742015422267416,165405,Sb
587729781200257515,40001,SB
587732581516902655,58015,Er
588010878230200428,197730,Sb
588017721723912195,220886,Sa
587739379913130072,124188,Er
588017605758484568,212833,Ei
588017977283182671,225698,Sd
588016890635485209,269427,Ei
587730848497074453,274922,Ei
588023669172863154,236804,Er
587733080267751545,64034,Ei
587735662085210319,83797,SB
587726033321787497,247848,SB
587725816406868121,12007,Ei
587736586051518846,94861,Sb
588010877698506786,197487,Ei
588013383819657319,204875,Ei
587726101491679322,21012,Er
587738615954997402,113940,Sc
587739407847981183,128186,Ei
587741533306028055,152722,Ec
587735695911551133,86535,Sb
588017720644206717,220363,Sb
588017979409170471,228193,Ei
587736900110844153,99868,Ei
587727943493484716,22397,SB
587735662619066537,83960,Ei
588017625071943828,213301,Ei
587732578298167346,57086,Sc
588010360697126959,268265,Er
587736584977187290,94128,Er
588016893323247705,207452,Er
587739305289318469,123091,Sc
587734949658034418,77103,SB
587731521198293233,44539,Sb
588017605755076693,212780,Er
587724650332487718,3336,SB
587741392648536163,148820,Sb
587738574610170083,113536,SB
587739380983988304,124582,Sc
587739721369976930,138876,SB
587736975271592121,103043,Ei
587739376691314751,123539,SB
587742609725456555,177408,Sb
588017626154729586,214038,Sb
587726102559588513,21427,SB
587736547390194053,93422,Ei
587739608097292358,131626,Ei
587738570312843499,112604,Ei
587741820527575162,161058,SB
587742551216226509,172410,Ei
587739132419834022,119929,Ser
587736940377473213,101545,Ei
588011218597249077,201427,Er
587732483825533080,55485,Er
587738946677375130,115175,Er
587741421095747989,262804,Sc
587739303687159955,122686,Sc
587732050557730827,50210,Sc
587736545239171392,92555,Sc
588023047481000060,235750,Er
587728670417092958,24550,Sb
587736940909756621,101640,SB
587738409798467754,110547,Sb
587741602559230068,154998,Er
588018089468035166,272473,Ser
587732053244117154,50552,Er
587730022790856890,41675,SB
587742577514905690,176236,Ec
587732136996438139,52296,Ser
587738948273242419,116203,Ei
587742008969724409,161962,Er
588015508738801701,290904,Ei
587736619864752464,95879,Sc
588011123576143993,200245,Ser
588011218071847148,201371,Ei
587738409789620375,110394,Sc
587725505022591097,8479,Ei
587739827670941866,142922,Ei
587741602034942254,263429,SB
587739382064611494,125178,Ser
587745243094843413,186376,Sb
587736542547869877,91354,Sc
588848900434100435,243821,Sc
587741727658344455,159717,Sc
588017702951715115,216771,Ec
587739708481995016,136758,Ei
587739098067828758,118106,Er
587732053239071090,50490,Sb
587731185133486155,276731,Er
587732592256286891,59107,Er
588298663575683121,241136,Er
587742773479080054,180957,Sc
587732577772175608,56937,Ei
587729386599809253,34212,SB
587739720296562700,137871,Ei
587739132964765787,120395,SB
588011102640930946,199713,Sc
587733411522412751,253462,SB
587736478672814554,89577,Sc
587737810645811344,106248,Er
587741720673976340,157650,Ei
587732482212692059,53911,Er
587735348573896799,81482,Ser
588018091084611808,233990,Er
587738410872012879,111027,SB
587729652884963493,36855,Sc
587742013809492063,163579,SB
587736477060038917,88690,Sc
587732052709408987,50391,SB
588017992834809885,231768,Er
587731521198424323,44546,Sc
588297863110590616,238867,Ei
587729971257147807,250273,Ec
587735349647966371,82271,Ser
587736619323162880,95509,Sc
587735742072750097,87410,Er
588017725485285382,222308,Sb
588023047473070260,235653,Ei
587726101482176654,20813,Sc
587738197188149259,109566,Sb
588023668098138238,236334,Sb
588017626700972209,214526,Er
588010878764777733,268373,Ei
587736586049683705,94814,Ei
587741386736074962,148051,Sen
587732591982608517,252423,Sc
587739380996047167,124767,Sb
588023669177057390,236853,Er
587734892216778829,75373,Sc
587745969465590145,189147,Ei
587738568176763037,111892,Sc
587739302605226039,122202,Er
588017604138303532,211458,Er
588007003647049851,190673,Er
587741601490403407,263384,Ser
587737808504160405,105527,Er
588013383813169297,204750,Sb
587731868023586988,46119,Ser
587739408399859862,260392,Ser
587729777445961808,39303,Sb
587731891111788692,49044,Sc
588007004715483311,191515,Sb
587742566785286327,173119,Ei
587737810648170678,106276,A
587739721387475179,139189,Sc
587732771060777042,62172,Sc
587729773147390052,38484,Ei
587726032770826374,18455,SB
587735666916851864,85623,SB
587734949133418624,77021,SB
587729773147652315,38487,SB
588017604678975702,211937,Ei
588017723858419852,221150,Sb
587732578295939585,57056,Sb
587738568168570914,258362,Sen
587739719217053764,137172,Er
587725039027028170,3980,Er
587741391039168516,148514,Sc
587731500798705792,44163,Ser
587735346962694238,80066,Er
587725816416763991,12116,Ei
587739706883309746,135539,SB
587732470382985483,251836,SB
587738570311532726,112591,Ei
587729386071392464,34004,Ser
587742774029058114,181475,A
588848898857631945,242277,SB
587730848502776235,275118,SB
587741490371428488,150535,Er
587725552268148999,9980,Er
587728308564394122,23315,Er
587739407857352833,128306,Ei
588017704554004512,218830,Sb
587735665857921318,85140,Sb
587739720835596352,138459,Ei
587739096454791181,117549,SB
587739382061400272,125095,Sen
588017728151748770,223018,Ei
587734949133746331,77025,Er
587742571613323482,174117,Er
587738409789489321,110391,SB
587731890041913456,48843,Er
587745243623129277,186499,SB
587732703941754979,60943,Er
587742904477221016,185226,Ec
587731514222182575,285650,Er
587739408401301685,128992,Ei
587728881415028881,26376,SB
587742061077856391,167139,Ser
588017704555446299,218860,Sb
587739305297576065,123181,Ec
588018089471902064,233350,Er
587724648717549802,2465,Ei
587736524300222671,90106,Sc
587734622175494150,73240,Sc
587742571613913235,174129,SB
587739719757922332,137404,Ei
587738569785344261,112490,Sb
587742060546490493,166467,Er
587731522815066329,45128,Sc
587732771061039189,62175,Er
588017720105042045,220156,Er
588013384345780358,204981,Er
587738411946344593,111341,Ei
587733411518414991,67530,Sc
587738067808813343,257964,Ei
587735429078450334,82405,Ec
587732053779284017,50717,Ei
587745970538152240,267360,Sc
587734948596547700,76730,Sc
587733081885835324,65165,Ei
587742610812436699,265944,Er
587731187261964648,279758,Ei
587732772122329233,62985,SB
587729774221918452,38715,SB
588007005268607116,192226,Er
588010878217289913,197500,Er
587729153598750837,29755,Er
588298664117403798,241385,Sb
588015510343778384,294331,Ei
587739407838478543,260285,Ei
587739810494742679,140619,Er
587731186740428877,279381,Sb
587731511537238150,281927,Sb
587728879262302455,25241,SB
587739648355664045,134287,SB
587725980688384170,13910,Sc
587741603105145000,155520,SB
588011219669876846,268849,SB
587741725513941080,263851,Sc
587735666924716172,255468,Sd
587736752469836031,96354,SB
588297864712094005,239789,SB
587734622699323425,73314,Ei
587742629068079362,266194,Sc
587738618100777082,258673,Sc
587736478129193204,89165,Sc
587739304220688498,259693,Sc
587729778518130812,39791,SB
588007004728459582,191660,Sen
587739651570532572,134627,Ei
587731512609865911,283437,Ei
587735343716434048,79418,SB
588017947199930467,223941,Ei
588017719573413974,219992,Ei
587735346962104391,80052,Er
587739707943813342,136239,Sd
587731511537696963,281955,SB
587729653963030698,37210,Er
587742061615054946,167924,Sc
587742572687917067,174490,SB
587739406776336584,126744,Ei
587733441583644974,69474,Sb
587739608627544153,131867,Sb
587728879803039849,25605,Sc
588017979953250434,229067,SB
587733399182245990,66556,Ec
587742577526702181,176378,Er
587735429621940344,82571,Sc
587739407862595599,128364,Er
588017978892812359,227625,Ei
587742611339935994,178070,Ei
587739408389767204,128856,Sb
587736976345727348,103502,SB
587736946813633078,102719,Sc
587732703398199384,60655,Sb
587741726576541823,263884,Sen
588017703460077682,270626,Sb
587733433531564299,69033,Sb
587741816240537809,160152,Er
587731868556853452,46210,Sc
587742062681260150,169310,Sb
588017990706004398,230274,Er
587732471456334241,53544,SB
587738067811696787,108551,Sb
587725469590094149,6747,Ser
587739720305017031,138078,SB
588848899907059950,243234,Sc
587742864206594179,183761,Ei
587732482765488296,54612,Sc
587742774025388087,181406,Ei
587742863131082876,183389,SB
588010879844417776,198664,Sb
587725074995937524,5417,Sb
587738950418628701,258926,SB
588017702927007858,270547,Er
587735347498778830,80497,Er
587739814240190732,141729,Sb
587739459905781858,129854,SB
588017702414582087,216129,Ei
587739708487630967,136854,SB
588011124115308571,200444,Er
587736809376121030,98571,SB
587742774023225478,181378,Sb
587731873388429552,47500,Ser
587742577515036789,176237,Ei
587742190977089729,170877,Ec
587739609173983338,132370,Er
587739630096154841,133249,Er
587742615098753105,178554,Ei
587735348555940061,81208,Ser
588010135194697747,194482,Ei
587732769981726797,252702,Sc
588011123045498911,268651,Sd
587731889503928456,48644,Sc
588016879901016340,206452,Sc
587729752207524085,249925,Sc
587731680651444527,45735,Er
587731890574000301,48880,Sen
587742627448750216,179044,SB
587738615946215574,113779,Sa
587732701784047841,59457,Ei
587739707944206456,136263,Sc
587729387153784932,34816,SB
587739158725591213,121386,Sc
587742014345642075,164227,SB
587742775085760661,181870,Sc
588298663040385166,240976,Sc
588298661973000401,240764,SB
587742191525232769,171345,SB
587736524834668754,90184,Ei
588017979452686744,228935,Ei
587741721212289185,157814,Ec
587736477589700774,255803,Er
587739381529903296,124950,Sc
587728310175989932,23892,Sc
587732772669423684,252984,SB
587739811034890598,141130,Sc
587736921043566807,101345,SB
588017112372150341,208636,Ec
587728930805252302,248758,Sc
588017703993475165,217705,Er
587733081347457177,253124,SB
587732771053961275,62038,Ei
587741727123177531,159578,Ei
587738410868342838,110972,Sc
588017626158661744,214089,SB
588009370691305602,193908,Sb
587731512080269488,282930,Sb
588017978884292614,227507,Ei
587732701794861180,59637,Sb
587738946666234046,115040,SB
588017109681700995,207557,Er
587736915680690388,100337,Er
587733081889243280,65202,Ei
587741600414433381,263317,Sc
587739377240309948,123899,Ei
587739382065725556,125210,SB
587742774565404831,181801,SB
588017977273417837,225601,Sc
587730022252282066,41312,Sc
587741602032779357,154842,Ei
587736524834144430,90177,Sc
587736545778598169,92748,Sc
587732702866571353,60388,Ei
587728665580077286,24015,Sc
587733080279351428,64273,Er
587742059995988137,165770,Sen
588017730302705791,223664,Er
587742901790179455,184550,Er
587725075532546243,5540,Er
587724648189985043,2302,SB
587738948276387956,116258,Sb
587726031698264096,17158,Ei
587739304224882771,122872,SB
587741489299849299,149730,Ser
587728948510654635,28370,Ei
587726014546903203,15089,Sb
588017704016281850,218132,Sc
587742189917634742,170446,Ser
587742550678307060,172018,SB
587731869634265199,251013,Ec
587735696978215047,86887,SB
587729386611474466,34365,Sb
588017566026235984,269783,SB
587741489839734931,150224,SB
588018253226049824,234413,Er
587727866180010395,21645,Er
588848898848587897,242139,Ser
587739708480159889,136703,Sb
587725577499312332,10965,SB
587742010045890564,162155,Er
587739407332409426,127765,SB
588016891710865570,206976,Sc
587742014887034923,164892,Ei
587742061628621061,168177,Er
587736584976007509,94108,SB
587735348575535135,81512,Ei
587742012763668584,162782,Sb
587739294012604569,121781,Er
587735490289139884,83132,Sd
588848900456251569,244248,SB
587734304345424021,286861,Sb
587738409796567130,110514,Er
588017992312553811,231660,Er
587733079738810521,63923,SB
588013383260307836,204191,Sc
587741720679219363,157727,Ser
587742060516212969,166029,Sc
587736812057854206,98876,Sb
588017605232885913,212557,Sb
587732772655005761,63315,SB
587739158192390287,259480,Sen
587736525368197271,90305,Ei
587725818030129410,13102,SB
588010358527754585,195356,Sc
587739153355047180,120634,Er
587732701789618197,59552,Sc
587728931341140283,27656,Ser
587725552823304303,10526,Sb
587741708333744182,156121,Ec
587734622705877262,73463,SB
587735348030013521,80894,SB
588017978376716686,227191,Sb
587738947209199750,115529,Ec
587739707943944356,136253,Ei
587731873925562748,47632,SB
587738409255698620,110197,Sc
587728949586100408,28714,Ei
587738948288839840,116437,SB
587739131885715614,119682,Er
588848899927114029,243539,SB
587728678467731601,24940,Ei
588848899397386390,242910,SB
587729158430589082,30407,SB
587729233055711680,33545,Sb
588297865802350606,240598,Er
587735431231635464,82826,Ei
587742571609915494,174080,Er
587731873388233117,47491,Er
587741724967633136,158697,Ei
587729158963789873,30806,SB
588017978914242774,228060,Ei
588023668631732330,236502,Ei
587745403071430891,187647,Ei
587739406231535863,125895,Sc
587736619868422732,95946,Er
588018056202354713,232838,Ei
587739812094345337,141654,Sc
588010879299289244,198242,SB
588017726021304408,222638,SB
587736753545937220,96779,Er
587731499189928000,43839,Sb
587738572460851299,113013,Er
588017978892484721,227623,Sc
587741386737975743,148079,SB
587735663163605142,84311,Er
587739707938832519,136161,SB
587729158432817158,30435,Er
587732591183003839,58926,Ec
587738618098614393,114577,Sb
587726031716548734,17513,SB
587742062698233993,169558,SB
587725470671700244,7278,Er
587725041172086985,4875,Sc
587731186188354027,277950,Sc
587732772117348579,252910,Sc
587725590385393758,11351,Ei
588017726008131786,222396,Ser
587739815851196618,142151,Ei
587729386065428695,249441,Sc
587738410328916083,110685,Ser
588017991239008529,230697,Er
587741489821384909,149932,SB
588848899899719954,243091,Ei
588011123582894137,268676,SB
587722982827294771,746,Ei
587726033849221158,19829,Er
587736919970939264,257080,Sc
587735666916524131,85616,Ei
587728679004471440,25000,Sc
587731679572787412,250842,SB
587727944568668380,248237,Sen
587735662082064633,83745,Sc
587742627990995203,179371,Ei
587726032236576908,17867,SB
588007004699689013,191382,Sd
587728668802875673,24169,SB
588297863635140872,273100,Ei
588298661964546070,240673,Ei
587732135923482732,52000,Ser
587738946133164145,114707,Sb
587729160577286331,32149,Sb
587738410867032106,110942,Ei
587738409249013908,110067,Ei
587732484354015378,55846,Sc
587739157115764985,121000,Ec
587742061063372850,166932,Sb
587732484894621882,56260,Sd
588017677157204073,215456,SB
587741727114264599,159450,SB
587739158731292829,259505,Ec
587737809026941468,105557,Sb
588297863112032320,238878,Sb
587729776912498904,39147,Er
587729388210290816,35259,SB
587729158977224839,30990,Ei
587746209984282718,189331,Sc
587739380459962706,259905,SB
587727865644253237,248107,Sen
588011218601640047,201476,Er
588297864732082282,240169,Ser
588009368009310341,193519,Sc
588017702952173587,216780,Sb
588017977275842631,225618,Sc
587730022793478379,41728,SB
587735742076027170,87451,Sb
587729751669866766,37761,Sc
587742628524195986,179584,Sb
587732703398723736,60666,Ei
588848899910729913,243313,Sb
587736977419272523,104070,Sb
587734841204539615,74343,Ser
587732702323671170,59910,Sc
588017625080266882,213412,SB
587741391573745812,148613,Er
587738572462948563,113038,Ec
587739376693215243,123576,Sc
587731872316588090,47243,Ser
587745402532462958,187359,Ec
587738947209330830,115536,Ser
587725994109960404,14357,Ei
587729159512457404,31439,SB
587739708478914730,136688,Sc
587734303267946722,286159,SB
587731520136937564,44325,Er
587731679574294754,45319,Sc
587742551749951662,172719,Ei
587739114700669220,118568,Ei
588023047472415100,235642,Sc
587739294551441498,121877,SB
588017565483729004,209499,Ei
587742775085760596,181868,SB
587736899038281968,99666,Ser
587725551742091351,9754,SB
587733440518816250,69244,SB
588297864712093853,239785,Ei
587731185114612105,275982,Sb
588017948815982705,271508,Er
587742061063766107,166934,SB
587741724968157326,158705,Ser
587741532227961157,151670,Ser
588010879833145381,198471,SB
587741722284327079,263763,Ser
587742061082771520,167209,Er
587738947733750066,115774,Sb
587729228763496669,32799,SB
588016526633468045,205219,Sen
588017115051917324,269683,SB
587731873922416832,47584,Er
587739811568943236,141583,Ei
588017604675305652,211872,Ser
587729408617611672,36154,SB
587738065656086775,107444,Er
588010359065280702,268113,SB
587736915146703175,100144,Ei
587734622708695182,73517,Er
587742009507709330,162057,Ei
587731870169694287,46922,Sc
588010358534438926,195437,Ei
587736477055910164,88573,SB
587729233590943945,33643,A
587734950204801052,77394,Er
587741601490993168,154442,Sb
587736920508727428,101232,Ec
587735346954633351,79947,SB
587742061627637849,168166,Sc
587735237419794770,78516,Ei
588018090007331000,233478,SB
587735431230455985,82818,Ei
587731869628694569,251005,Ei
587725470670848040,7254,Ei
588017726021173383,222636,Er
587733399711187095,66742,Ei
587742550137831595,171599,SB
588017978884161649,227498,Er
587744874785604161,186036,Ser
587738409795977246,110506,Ei
587725816961827105,12544,SB
588017729764982895,223473,Sb
587729747374833911,37348,Sc
587742865280467148,184129,Ei
587736618783539266,95116,Sb
587725471210537066,7473,Ec
588017730304475211,223700,SB
587728947973062839,28211,Er
587732135384842342,51762,Sb
588017720102813907,220109,Ser
587733609630990653,72357,Sc
588007004702245071,191455,Sc
588018091078713527,233895,Sb
587728308563280011,23306,SB
587741602572599439,155250,SB
588010359606608077,196342,Ei
588015509809004595,293159,Ei
587742566789873772,173186,Sc
587739408389374102,128853,Sc
587742589865623802,265825,Sc
587728949585379470,28700,SB
587728669342302396,24319,Ser
587729772608618625,38354,Sc
587725994112844170,14405,SB
587741817860259952,264060,Ser
587733440513376586,69169,Sb
587742610807914725,177925,Er
587734892756271131,254372,Er
587725550674640945,9080,Er
587742773488713889,181095,Sc
588007005800038582,192612,Er
587739458302312591,129538,Er
587729158970867792,30907,Ec
587734948050501789,76305,Er
587742773492252822,181146,SB
587725474417279166,7624,Sc
587736477596778665,88972,Ei
588848900995088595,245048,SB
587732583663468605,58433,Ei
587739721384657258,139162,SB
587729155744333934,29958,Ser
587735743692079189,88086,SB
587729159518486788,31554,Ei
587733081344835698,64644,Ei
587733399710728377,66731,Sb
588010359079698593,196085,Ser
587733441591312694,69592,Sb
587731499182850241,43697,Er
587725552810852480,246777,Sc
587741489834164266,150106,Sc
587741491436781671,151103,Sc
587731521745322051,44901,Er
587735696451174536,86816,Er
587739812094738618,141662,Ser
587731886278574190,48104,SB
587741567661375603,153729,Er
587742568399831223,173745,Sc
587738065658511719,257814,Sb
588297863119437914,238999,Sc
587742628518035678,179477,SB
587728931877421228,27874,Er
587729160046903456,31796,Sc
587732157927194915,53198,Ei
588010137342705772,194990,Er
587736945742053818,102661,Er
587731679046467768,250831,Sen
587741532777152748,152312,Ei
587741489285431485,149579,Sb
588010358539354231,195521,Sc
587742014906302630,165182,Sb
587736542559731968,91550,Sc
587732769983693117,61216,Er
587737825684750411,106674,SB
587736919433281855,100897,SB
588017564951773278,269729,SB
587731186203885730,278414,Ei
587724649256845550,2786,Sb
587731892187889893,49412,Ser
587732702868275364,60425,SB
587735697524588634,87355,Sb
587741708870221956,156524,Sc
587733605868044487,71516,Sb
588297864176468152,273153,Sc
587736941988282550,102070,Er
587729157899747447,30216,Ser
588007004724330529,191609,Er
588015508751057010,291403,SB
588015509274427515,292060,Er
587742013270261897,162897,Sb
587728950124281981,28860,SB
587731512072798322,282664,Sb
587727944030617711,22559,Ei
588017978893795401,227643,Ei
587732052708491393,50377,Sb
587729408072417441,35777,Sc
588018056726839425,232990,Sc
587742882188099789,184410,Ei
587732771055861890,62069,SB
587734893823393913,75904,Sc
588017991776207145,231196,SB
587722982836994418,932,Ei
587725502873272371,8169,Ei
587731680110248214,250868,Ec
587742061605355618,167805,SB
587742568397209743,173699,Ei
587742610803589316,177864,Ei
587742576994812083,176133,Sc
587733410988359795,67374,Sb
587735695380906124,255553,Sc
587732703946539206,60999,Sb
587739827125747724,262018,SB
587726102559916193,21434,SB
587745403603976594,187778,Sc
587729751671177337,37783,Ec
587739407871508668,128533,Er
587742772948762695,180750,Er
587734622714921077,73586,SB
587735348025163822,80810,Sb
588010878761828493,197920,Ei
587741489296375867,149681,SB
587742567325696022,265430,Ei
587742576446996688,175528,Sc
587735666925764722,85726,SB
587739828205387796,143353,Er
587738947193667883,115309,Er
588015508738801779,290912,SB
588297865247981822,240205,Ec
587722982827622551,752,SB
587738197187887440,258110,Sc
587728668805366072,24216,Ei
587736976351625621,103623,Er
587742014911480114,165321,Sb
587729385538650220,33732,SB
587736808841543817,98448,Sc
587739405699055703,125500,Ec
587726031722774733,17600,Er
588009371228242053,194038,Er
587732483274768552,54770,SB
587742550153298267,171886,Sc
587729160574206065,32107,SB
587739647277138035,133870,Ei
588848900990894229,244970,Er
588007004184772752,191098,Er
587725551192047906,9197,Er
587727867260371161,21919,Ser
587742061633536331,168229,Sc
587742013275832573,162990,Sc
587738948284186749,116358,Sb
587742013838917928,164067,SB
587739458296021160,260440,SB
587742062127677504,168395,Ser
587732701780508914,59419,Ei
587725981227548754,14017,SB
587742550138028213,171603,SB
588017990686277752,229905,Sc
588013382718063331,203679,SB
587739303684276348,122620,Ei
587739380454588493,124459,Sb
587741421635830074,262832,Sb
587739846453231753,262393,Ser
587744727150493881,185581,Er
587739406775156841,126723,Ec
587736541473865880,90678,Sc
587735490820309174,255214,SB
588017730304671832,223702,Sc
587742629057527897,179794,Ei
588011217534910681,268779,Er
587725039559835793,4138,Sc
587742012757311705,162647,Sc
587726014533533840,14878,Ei
587742774017785909,181295,SB
587742191512060094,171149,Er
587728881419288651,248640,Sen
587722983360561311,1075,Sc
587732483294822572,55047,Ei
587742061088604415,167320,Sb
587724648189985031,2300,Sb
587741726584012929,159337,Er
587742576459120652,175778,Ei
588017978363609220,226900,Er
587739707406614680,135719,SB
587731521741324510,44857,Sc
587733604805247251,70990,Sc
587732051093356624,50266,Sc
587739720305737993,138097,Sd
588017626692714604,214441,Er
587724648727576675,245892,Sb
587738569241329802,112206,Sc
587742060005359740,165915,Sc
587731499184160996,250657,Sen
588017990692044974,229989,SB
587725041167892689,4797,Ei
587742552289181893,173021,SB
587732583662026911,252350,SB
588010358548004990,195696,Sc
587736586044899616,94713,Ei
587729409159594189,36466,Er
587726032260956412,18228,Ei
587728307490914409,22908,Sc
587739096452366440,117514,Ei
587742775634296930,182361,Sb
587735489752334555,83034,Er
587742014909775975,165266,Ei
587742551214194867,172356,Sc
587741817310544100,160628,Sb
588023670778953872,237402,Er
587742572685492381,174399,Er
588297863635075258,239042,SB
587739827668320544,142860,Er
587738950954057734,116845,Sc
587738570322608312,112736,Sc
587741828586012876,161415,SB
587739303151272056,122520,SB
587741727113478316,159442,SB
587735346961645700,80047,Ec
587739376699048203,123636,SB
587742014351147101,164298,Sb
587742013836165340,164024,Sb
587738946676523149,115154,Ei
587741602575089668,155332,Ei
588010880377421875,198962,Sc
587722982298026301,485,Ei
587735696980049990,86939,Er
587728880335913213,25863,Sc
587738066731401297,108004,Sc
588011123576537201,200250,Er
588017625085182130,213475,Ei
587726100946682015,20600,Ser
587738195585728664,109075,Ser
587725503408111766,8175,Sc
587729160037400735,31656,Ser
587734891679318130,75138,Sb
587729160049000586,31857,Er
587738565482054148,111587,Ei
588298662510526473,240935,Ei
587736919976509754,101152,Er
587736585501868153,94259,SB
588018056191475941,232724,Sc
587731512610652206,283479,Er
587739152815489096,120512,Er
587742775098474587,182083,Er
588015510343516279,294297,Sb
587736963458138168,102852,Er
587728930807152843,27420,Er
587731521204256989,44641,Sc
587725474417017022,7619,Ei
587724650333536363,3342,Sc
587742575904620710,175036,Sb
587741532765814934,152122,Ser
588017702407635200,216027,Ei
587724649790374011,2979,Er
587735043081502745,77838,Er
587739845389386021,145253,Sen
587734303272272035,286341,Ei
587742013303488749,163464,Sc
587736545777680440,92731,Ei
588017704000225361,217842,SB
587726013999284354,14596,Ei
587742551749034124,172704,Sb
588017720643420249,220356,Er
587726031709012115,247598,Er
587737809027268970,105565,Sc
